dates;A
14.09.2015;0.000134335108985571
15.09.2015;0.000136638318166889
16.09.2015;0.000164654962047754
17.09.2015;0.000185959515175744
18.09.2015;0.000152618409725144
21.09.2015;0.000152656210343647
22.09.2015;0.000101146521918009
23.09.2015;0.00010611953525915
24.09.2015;0.000179162912018327
25.09.2015;0.000209664051763752
28.09.2015;0.00022782005613396
29.09.2015;0.000346339862973962
30.09.2015;0.000163657182322595
01.10.2015;0.000287896949982668
02.10.2015;0.000248252862961079
05.10.2015;0.00013991758125797
06.10.2015;0.000143540539098999
07.10.2015;0.000165937327517329
08.10.2015;0.000150494872204448
09.10.2015;0.000132752148026103
12.10.2015;8.98560866285954e-05
13.10.2015;0.000180773725570213
14.10.2015;9.75964818078118e-05
15.10.2015;0.000153208930066392
16.10.2015;0.000209858217871866
19.10.2015;9.4687188531538e-05
20.10.2015;9.5853083387517e-05
21.10.2015;0.000186426673335354
22.10.2015;0.000171309269349844
23.10.2015;0.000228145447115346
26.10.2015;9.33077205802914e-05
27.10.2015;0.00019187521602477
28.10.2015;0.000192288548790809
29.10.2015;7.17765524502227e-05
30.10.2015;9.5958860914323e-05
02.11.2015;8.22690081258208e-05
03.11.2015;0.000107203985250958
04.11.2015;0.000148889794117947
05.11.2015;9.82633067809198e-05
06.11.2015;4.08463575705083e-05
09.11.2015;8.00005956803113e-05
10.11.2015;0.000103417384542746
11.11.2015;8.80829152305928e-05
12.11.2015;8.06293689644938e-05
13.11.2015;0.00013739736501326
16.11.2015;0.000205895812437312
17.11.2015;0.000422415145633773
18.11.2015;0.000272167877818808
19.11.2015;0.000217651811241145
20.11.2015;0.000176425765069353
23.11.2015;0.000177165697891459
24.11.2015;0.00019812099046356
25.11.2015;0.000171117444627318
30.11.2015;8.749564142324e-05
01.12.2015;0.000135711001837592
02.12.2015;0.000100601718917198
03.12.2015;0.000181354855510264
04.12.2015;0.00016942078639801
07.12.2015;0.000165059468876304
08.12.2015;0.000226282462952733
09.12.2015;0.000166684794318754
10.12.2015;0.000140128718391014
11.12.2015;0.000161926490711583
14.12.2015;0.000201595400393007
15.12.2015;0.000112775831032072
16.12.2015;0.000243670192385446
17.12.2015;0.000171747976403922
18.12.2015;0.000146610350710565
21.12.2015;0.00012268267463561
22.12.2015;0.000127331605278549
23.12.2015;9.49876776003541e-05
28.12.2015;6.43347394880372e-05
29.12.2015;8.73443152063201e-05
30.12.2015;7.50309602749489e-05
31.12.2015;8.59195505764185e-05
04.01.2016;0.000116472606485318
05.01.2016;0.000123079693236922
06.01.2016;0.000104784814394443
07.01.2016;0.000240234314892557
08.01.2016;0.000273546213970883
11.01.2016;0.000218565733846183
12.01.2016;0.000251061191599481
13.01.2016;0.000269862965686464
14.01.2016;0.000440019313697322
15.01.2016;0.000357463187670495
19.01.2016;0.000370425193637318
20.01.2016;0.000337668711074115
21.01.2016;0.000487501810596329
22.01.2016;0.000148116149465737
25.01.2016;0.000179370683982052
26.01.2016;0.000248017494955663
27.01.2016;0.000281671868371416
28.01.2016;0.00045137998849042
29.01.2016;0.00015036830204821
01.02.2016;0.000248632702671427
02.02.2016;0.000154389329711992
03.02.2016;0.00040731631837999
04.02.2016;0.000211965035362787
05.02.2016;0.000280808682931858
08.02.2016;0.000489763132691228
09.02.2016;0.00085633918025498
10.02.2016;0.000428869941103091
11.02.2016;0.000434550694451433
12.02.2016;0.000310485189187834
16.02.2016;0.000410540987816034
17.02.2016;0.00128249651504332
18.02.2016;0.000176566121250266
19.02.2016;0.000167921385524999
22.02.2016;8.35801603806332e-05
23.02.2016;0.00015387755849451
24.02.2016;0.000151745805543967
25.02.2016;0.000234835215753085
26.02.2016;0.000105816798736762
29.02.2016;0.000159070902383596
01.03.2016;0.000185452741294195
02.03.2016;0.00027878030726973
03.03.2016;8.09064958082176e-05
04.03.2016;0.000129558182520213
07.03.2016;0.000156763222182045
08.03.2016;0.000135444905605689
09.03.2016;0.000145528072342169
10.03.2016;0.000247885653998947
11.03.2016;7.3322884740133e-05
14.03.2016;4.77167885231698e-05
15.03.2016;7.91895314388513e-05
16.03.2016;0.000200035337575268
17.03.2016;0.000161829996928444
18.03.2016;0.00010819953749011
21.03.2016;0.000114588503981113
22.03.2016;0.000105880436619464
23.03.2016;7.74899231959533e-05
24.03.2016;5.87206525362339e-05
28.03.2016;0.0001122063707564
29.03.2016;0.000101776162642662
30.03.2016;0.000117974882498066
31.03.2016;0.000124014977319272
01.04.2016;0.000141228007100061
04.04.2016;0.000119749053867786
05.04.2016;0.000127941718841034
06.04.2016;0.000113597200814301
07.04.2016;0.000132254565227241
08.04.2016;0.000150849878795461
11.04.2016;8.68210053415356e-05
12.04.2016;6.32189237697029e-05
13.04.2016;0.000188618396302087
14.04.2016;7.41148782525608e-05
15.04.2016;5.56036277779532e-05
18.04.2016;6.86012277209825e-05
19.04.2016;0.000105758974523028
20.04.2016;7.7549211592648e-05
21.04.2016;9.85035244847985e-05
22.04.2016;0.00010186522806023
25.04.2016;8.71548809512351e-05
26.04.2016;6.65709186290288e-05
27.04.2016;9.84118624148558e-05
28.04.2016;8.74009397218962e-05
29.04.2016;0.000153462084921819
02.05.2016;7.11380059118434e-05
03.05.2016;7.94349189316374e-05
04.05.2016;0.000172420960745366
05.05.2016;8.77042593244086e-05
06.05.2016;0.000211612067621702
09.05.2016;8.00209872044714e-05
10.05.2016;6.05781084306156e-05
11.05.2016;0.00021842309387955
12.05.2016;0.000115288343179726
13.05.2016;9.61722711678029e-05
16.05.2016;0.000143503407550078
17.05.2016;0.000640859280374518
18.05.2016;0.000164413875759405
19.05.2016;0.00014026874528384
20.05.2016;0.000106535787477601
23.05.2016;5.03573240323738e-05
24.05.2016;8.40268220055417e-05
25.05.2016;4.71766182682667e-05
26.05.2016;5.64114261558182e-05
27.05.2016;5.66269438449632e-05
31.05.2016;6.19032162341512e-05
01.06.2016;0.000145001291833685
02.06.2016;2.97395495946487e-05
03.06.2016;0.000154112663034146
06.06.2016;4.15634895887748e-05
07.06.2016;3.94095193908562e-05
08.06.2016;4.75497819415846e-05
09.06.2016;2.95241181424642e-05
10.06.2016;5.7882599600786e-05
13.06.2016;4.50147168512375e-05
14.06.2016;8.11852514623644e-05
15.06.2016;8.91156060888562e-05
16.06.2016;5.88843115060089e-05
17.06.2016;6.15035571843366e-05
20.06.2016;5.14583383311436e-05
21.06.2016;5.10467467723803e-05
22.06.2016;9.42418976174263e-05
23.06.2016;6.15221561027734e-05
24.06.2016;0.000263390159276492
27.06.2016;0.00037733193596785
28.06.2016;0.000114105233569559
29.06.2016;7.65177366999725e-05
30.06.2016;0.000112089514573193
01.07.2016;7.95416889378316e-05
05.07.2016;7.55966258975371e-05
06.07.2016;0.000130635528008861
07.07.2016;7.47769570054407e-05
08.07.2016;7.46299629489638e-05
11.07.2016;4.29689099247657e-05
12.07.2016;5.46172712670377e-05
13.07.2016;8.23852068725013e-05
14.07.2016;3.5353268730241e-05
15.07.2016;3.86836417418595e-05
18.07.2016;4.39947597877318e-05
19.07.2016;5.20218192200603e-05
20.07.2016;3.29401204606278e-05
21.07.2016;4.39550720651641e-05
22.07.2016;3.6724072805749e-05
25.07.2016;3.4212514129497e-05
26.07.2016;8.57072227809548e-05
27.07.2016;6.45315934526165e-05
28.07.2016;9.2272922946978e-05
29.07.2016;3.67921354342833e-05
01.08.2016;9.45356930661793e-05
02.08.2016;6.01557178798541e-05
03.08.2016;4.96045021373489e-05
04.08.2016;2.76917422826849e-05
05.08.2016;3.83768081992095e-05
08.08.2016;3.13635179562727e-05
09.08.2016;7.73601435291139e-05
10.08.2016;4.67412423294777e-05
11.08.2016;4.0649775939116e-05
12.08.2016;2.92788859947702e-05
15.08.2016;6.40684683632047e-05
16.08.2016;3.33872080081284e-05
17.08.2016;6.29352355220321e-05
18.08.2016;0.000179407723998054
19.08.2016;6.74172491495887e-05
22.08.2016;8.70307168905961e-05
23.08.2016;3.97555210605906e-05
24.08.2016;7.12678220158188e-05
25.08.2016;8.9196865763617e-05
26.08.2016;0.000118114224631258
29.08.2016;6.64766005495917e-05
30.08.2016;6.50936094111235e-05
31.08.2016;5.51828775070871e-05
01.09.2016;5.91280610345179e-05
02.09.2016;3.98347684189647e-05
06.09.2016;4.00841518981042e-05
07.09.2016;3.05367773339876e-05
08.09.2016;3.5354739880558e-05
09.09.2016;7.83041590117966e-05
12.09.2016;0.000110289037505162
13.09.2016;0.000213288682849979
14.09.2016;9.1202021344262e-05
15.09.2016;0.000110413569745008
16.09.2016;0.000119827910664344
19.09.2016;7.55826942847179e-05
20.09.2016;5.49215002494659e-05
21.09.2016;0.000111556585121003
22.09.2016;5.71495198598501e-05
23.09.2016;5.82363832420257e-05
26.09.2016;8.73987793702889e-05
27.09.2016;4.89760826333885e-05
28.09.2016;5.85833629470931e-05
29.09.2016;0.000153609415107738
30.09.2016;6.93012711563822e-05
03.10.2016;7.06251758603254e-05
04.10.2016;7.26804223738026e-05
05.10.2016;3.19579249790106e-05
06.10.2016;4.33550584018373e-05
07.10.2016;8.77937095524908e-05
10.10.2016;4.59095180769385e-05
11.10.2016;0.000110266446005463
12.10.2016;4.69803212749247e-05
13.10.2016;7.88889833618225e-05
14.10.2016;6.46702783644067e-05
17.10.2016;7.00452109551456e-05
18.10.2016;5.90056674116509e-05
19.10.2016;3.25656832218732e-05
20.10.2016;5.55129448771116e-05
21.10.2016;5.21970757663043e-05
24.10.2016;4.33927645089761e-05
25.10.2016;0.000226911031899186
26.10.2016;0.000123445902643385
27.10.2016;0.000117620225746111
28.10.2016;0.000128596239601608
31.10.2016;7.67907451182065e-05
01.11.2016;0.000153628964278547
02.11.2016;0.000137702859376498
03.11.2016;0.000107455327723277
04.11.2016;0.000154782225282793
07.11.2016;8.07451608839137e-05
08.11.2016;0.000134079180689848
09.11.2016;0.000694153012108878
10.11.2016;0.000300528579301813
11.11.2016;0.00011396955739993
14.11.2016;0.000168976040197917
15.11.2016;0.000249196113786894
16.11.2016;0.000426721091951097
17.11.2016;0.000146206301841089
18.11.2016;0.000142843545816298
21.11.2016;5.81776333791933e-05
22.11.2016;0.000128826126801863
23.11.2016;0.000107925024775444
28.11.2016;8.81638375420569e-05
29.11.2016;8.86346205256156e-05
30.11.2016;7.79842940359619e-05
01.12.2016;0.000179516939483341
02.12.2016;0.000102279815212011
05.12.2016;6.48710186665086e-05
06.12.2016;6.98394898348997e-05
07.12.2016;0.000163040359740589
08.12.2016;8.67150795427157e-05
09.12.2016;9.14748004829751e-05
12.12.2016;7.65013244361296e-05
13.12.2016;0.000111175336000903
14.12.2016;0.000157672162579386
15.12.2016;0.000125784366305601
16.12.2016;7.4310454792279e-05
19.12.2016;6.15037500511382e-05
20.12.2016;8.72207400509704e-05
21.12.2016;7.60832108215207e-05
22.12.2016;5.17745007251195e-05
23.12.2016;3.52024791935644e-05
27.12.2016;3.97166667559853e-05
28.12.2016;9.92078477784261e-05
29.12.2016;5.06526557599848e-05
30.12.2016;7.72840984043033e-05
03.01.2017;0.000145015966118311
04.01.2017;9.49537081112462e-05
05.01.2017;8.28549031807191e-05
06.01.2017;0.000103220935413344
09.01.2017;0.000115664750524948
10.01.2017;0.000103528793009639
11.01.2017;0.000713910707547362
12.01.2017;0.000221261676094695
13.01.2017;4.82758338835079e-05
17.01.2017;6.09989981541397e-05
18.01.2017;5.64258544853142e-05
19.01.2017;5.64970062781818e-05
20.01.2017;8.47276446877872e-05
23.01.2017;6.06567387099871e-05
24.01.2017;0.000141533955920484
25.01.2017;7.25052557961187e-05
26.01.2017;4.50578075860345e-05
27.01.2017;4.769156487282e-05
30.01.2017;0.00011251721195833
31.01.2017;0.000246181402711382
01.02.2017;0.000199569815595769
02.02.2017;0.000116925905499033
03.02.2017;5.75167291555294e-05
06.02.2017;3.31308084659067e-05
07.02.2017;6.79117165887732e-05
08.02.2017;7.59724106940909e-05
09.02.2017;6.46101493712858e-05
10.02.2017;0.000107582270393676
13.02.2017;3.62999940562089e-05
14.02.2017;9.82235100029504e-05
15.02.2017;0.000399311986083544
16.02.2017;8.94406318748447e-05
17.02.2017;8.46246491421626e-05
21.02.2017;5.45869023646958e-05
22.02.2017;6.15939420541029e-05
23.02.2017;4.85265974450729e-05
24.02.2017;4.05690462642618e-05
27.02.2017;3.19126099083905e-05
28.02.2017;4.83866183594379e-05
01.03.2017;8.25207091369403e-05
02.03.2017;6.38610446145612e-05
03.03.2017;5.67056480411066e-05
06.03.2017;3.65700155579951e-05
07.03.2017;7.0994777821773e-05
08.03.2017;4.81778564433152e-05
09.03.2017;6.42152960608039e-05
10.03.2017;8.6299902341819e-05
13.03.2017;3.0453469941003e-05
14.03.2017;2.33476828181866e-05
15.03.2017;0.000433656596436289
16.03.2017;0.000169689206051093
17.03.2017;6.75501739731049e-05
20.03.2017;5.85463868771693e-05
21.03.2017;0.000128992493604367
22.03.2017;7.87468923452883e-05
23.03.2017;8.84469761396444e-05
24.03.2017;8.55763608793724e-05
27.03.2017;6.69183489046669e-05
28.03.2017;9.12765259612177e-05
29.03.2017;4.49500764250833e-05
30.03.2017;7.12030763224672e-05
31.03.2017;4.06854470157637e-05
03.04.2017;5.67528036449235e-05
04.04.2017;3.17741316297189e-05
05.04.2017;5.94929938849414e-05
06.04.2017;7.69704415189415e-05
07.04.2017;4.84330718661601e-05
10.04.2017;5.78501874539283e-05
11.04.2017;0.0001193239710348
12.04.2017;7.64935079192602e-05
13.04.2017;4.96375545804524e-05
17.04.2017;7.40083663246161e-05
18.04.2017;8.16925796488332e-05
19.04.2017;4.59055138922333e-05
20.04.2017;5.92000094814509e-05
21.04.2017;6.29097328674705e-05
24.04.2017;6.11106294169669e-05
25.04.2017;3.81788559980434e-05
26.04.2017;0.000139438689765086
27.04.2017;4.39346857039063e-05
01.05.2017;7.22563541174301e-05
02.05.2017;5.14704266464287e-05
03.05.2017;4.03130371083868e-05
04.05.2017;5.68860575175648e-05
05.05.2017;2.2513702365018e-05
08.05.2017;3.98871234296421e-05
09.05.2017;4.59109572112048e-05
10.05.2017;5.34430974920803e-05
11.05.2017;2.90712021669055e-05
12.05.2017;7.2826875926009e-05
15.05.2017;3.8037714307455e-05
16.05.2017;6.31125529577531e-05
17.05.2017;7.00145200360597e-05
18.05.2017;7.18911939008062e-05
19.05.2017;4.17895521471608e-05
22.05.2017;7.29477728965178e-05
23.05.2017;0.000549579752773456
24.05.2017;0.000141828257985042
25.05.2017;7.09976691529838e-05
26.05.2017;2.64929137409152e-05
30.05.2017;5.81734454118591e-05
31.05.2017;7.74297960131736e-05
01.06.2017;5.94477868436599e-05
02.06.2017;2.99044689734148e-05
05.06.2017;2.5859794199394e-05
06.06.2017;3.64944294939071e-05
07.06.2017;5.27705631359873e-05
08.06.2017;7.3080808341667e-05
09.06.2017;0.000100705426049311
12.06.2017;0.000150470926607938
13.06.2017;0.00010552535766994
14.06.2017;4.34639817011732e-05
15.06.2017;4.66051362590625e-05
16.06.2017;5.18055953887592e-05
19.06.2017;5.27768284579187e-05
20.06.2017;4.78556578241516e-05
21.06.2017;6.29712465747088e-05
22.06.2017;0.000182583052782381
23.06.2017;4.85466979770558e-05
26.06.2017;6.09253807772261e-05
27.06.2017;5.12357158715056e-05
28.06.2017;4.03651749338412e-05
29.06.2017;7.24366474698724e-05
05.07.2017;6.52367706743182e-05
06.07.2017;0.000114273683969685
07.07.2017;6.08023434304437e-05
10.07.2017;7.4327610103566e-05
11.07.2017;6.54889709102267e-05
12.07.2017;7.43044773941106e-05
13.07.2017;7.11523226039518e-05
14.07.2017;3.07769289576605e-05
17.07.2017;3.54436755358455e-05
18.07.2017;4.42325453848294e-05
19.07.2017;3.17958262582489e-05
20.07.2017;5.0487541359256e-05
21.07.2017;6.20593186636761e-05
24.07.2017;3.04986195843874e-05
25.07.2017;0.000117982806695741
26.07.2017;0.000110889161278162
27.07.2017;9.08352353430712e-05
28.07.2017;7.06180012657448e-05
31.07.2017;5.80743605083037e-05
01.08.2017;4.03704382326958e-05
02.08.2017;3.79096891813405e-05
03.08.2017;3.25463316140737e-05
04.08.2017;6.30390646104712e-05
07.08.2017;4.60696049756786e-05
08.08.2017;5.4315609044633e-05
09.08.2017;5.0983917575257e-05
10.08.2017;0.000111168286237424
11.08.2017;7.75237243950358e-05
14.08.2017;3.66722360778918e-05
15.08.2017;0.000100425859149375
16.08.2017;0.00032360973324486
17.08.2017;0.0001187895428669
18.08.2017;9.14221129842651e-05
21.08.2017;0.00010964550267224
22.08.2017;5.18757389187149e-05
23.08.2017;7.99957358377376e-05
24.08.2017;7.94652331615652e-05
25.08.2017;2.1548034617544e-05
28.08.2017;4.3916203089078e-05
29.08.2017;8.70071043838943e-05
30.08.2017;4.08410916560329e-05
31.08.2017;4.95313268196056e-05
01.09.2017;8.02314219201511e-05
05.09.2017;6.92116759140375e-05
06.09.2017;4.89001620782383e-05
07.09.2017;5.76078681916483e-05
08.09.2017;5.17301802107935e-05
11.09.2017;7.30100217261e-05
12.09.2017;4.47525694709286e-05
13.09.2017;6.65206629263468e-05
14.09.2017;4.91082366744292e-05
15.09.2017;3.85124624215841e-05
18.09.2017;4.27128468604497e-05
19.09.2017;2.84030270125928e-05
20.09.2017;5.380444024917e-05
21.09.2017;3.54563585179523e-05
22.09.2017;3.25153503241135e-05
25.09.2017;0.000104689714752495
26.09.2017;7.02642465588948e-05
27.09.2017;5.59949104370411e-05
28.09.2017;4.81199136799796e-05
29.09.2017;4.30574665324149e-05
02.10.2017;0.000125983143562283
03.10.2017;0.000105219666426227
04.10.2017;5.1668736736987e-05
05.10.2017;3.77620366768854e-05
06.10.2017;4.45006211534303e-05
09.10.2017;5.11346446793194e-05
10.10.2017;6.06045025998115e-05
11.10.2017;2.90326365402854e-05
12.10.2017;6.64127268368689e-05
13.10.2017;3.9093307092346e-05
16.10.2017;3.80606938634832e-05
17.10.2017;6.40222983562632e-05
18.10.2017;4.25257299061362e-05
19.10.2017;5.65958117879298e-05
20.10.2017;4.25855334276175e-05
23.10.2017;7.38023873713745e-05
24.10.2017;5.28347452412409e-05
25.10.2017;0.000101175649003267
26.10.2017;6.24334580870883e-05
27.10.2017;7.13432486086677e-05
30.10.2017;5.41602188347583e-05
31.10.2017;5.92638909110417e-05
01.11.2017;4.19477238360963e-05
02.11.2017;4.19464231854111e-05
03.11.2017;6.26312277888008e-05
06.11.2017;3.81428003516977e-05
07.11.2017;2.84250649413635e-05
08.11.2017;3.65368756454315e-05
09.11.2017;9.26266915151309e-05
10.11.2017;5.57536274866533e-05
13.11.2017;3.60690127437257e-05
14.11.2017;0.000101680123678856
15.11.2017;5.16515946023462e-05
16.11.2017;0.000108728402516237
17.11.2017;6.51429681415019e-05
20.11.2017;7.95066128273636e-05
21.11.2017;0.0010069938576668
22.11.2017;0.00019795355769903
27.11.2017;2.05962199304217e-05
28.11.2017;5.86865641688483e-05
29.11.2017;0.000120026444944088
30.11.2017;0.000200995634233297
01.12.2017;0.000342495196219029
04.12.2017;0.000234334234548564
05.12.2017;0.000136006360130337
06.12.2017;0.000115238602630024
07.12.2017;7.20913334336814e-05
08.12.2017;7.79378123702533e-05
11.12.2017;0.000109577061842844
12.12.2017;5.69440223056942e-05
13.12.2017;7.0734683689675e-05
14.12.2017;5.99096089065696e-05
15.12.2017;7.15865391251457e-05
18.12.2017;0.000143719411287905
19.12.2017;7.87168252574607e-05
20.12.2017;6.66889190692573e-05
21.12.2017;5.71170398021475e-05
22.12.2017;3.38354092341762e-05
26.12.2017;3.75643396162185e-05
27.12.2017;2.84791719993524e-05
28.12.2017;2.48164772895542e-05
29.12.2017;3.28131559296423e-05
02.01.2018;5.97317692369749e-05
03.01.2018;0.000114211420135921
04.01.2018;8.09436847369032e-05
05.01.2018;9.23932472152345e-05
08.01.2018;7.1979841156448e-05
09.01.2018;0.000121796537559823
10.01.2018;8.30275825881087e-05
11.01.2018;5.72823006490611e-05
12.01.2018;5.56541351495994e-05
16.01.2018;0.000132405497687326
17.01.2018;0.000111331912445973
18.01.2018;6.30476585092396e-05
19.01.2018;7.32848278078604e-05
22.01.2018;6.97328359275258e-05
23.01.2018;6.64230192214399e-05
24.01.2018;0.000137345277477384
25.01.2018;0.000137716547510891
26.01.2018;9.9111333971413e-05
29.01.2018;6.70602912945918e-05
30.01.2018;0.000109464561237803
31.01.2018;0.000119264876605089
01.02.2018;0.00011507175090601
02.02.2018;0.0001204259195924
05.02.2018;0.000606986720571358
06.02.2018;0.000691507504199717
07.02.2018;0.000360957220982504
08.02.2018;0.000447418518345163
09.02.2018;0.000653386698354737
12.02.2018;0.000310459709583903
13.02.2018;0.000143197953840475
14.02.2018;0.000272728645586277
15.02.2018;0.000496246510273513
16.02.2018;0.000232194986509243
20.02.2018;0.000202167751824183
21.02.2018;0.000196987099144407
22.02.2018;0.00014260268991089
23.02.2018;0.000160936150806911
26.02.2018;4.83564277284063e-05
27.02.2018;0.000124819537023191
28.02.2018;0.000165594526131278
01.03.2018;0.000275143089332086
02.03.2018;0.000141876453735705
05.03.2018;0.000142818154473529
06.03.2018;0.000122760702450672
07.03.2018;0.000165221250497701
08.03.2018;0.000114687323448019
09.03.2018;0.000115434536146428
12.03.2018;0.000104546517285717
13.03.2018;0.000109233532320129
14.03.2018;0.000131027251379629
15.03.2018;8.72849346736087e-05
16.03.2018;0.00017809648328443
19.03.2018;0.000107248395670138
20.03.2018;6.51768016503179e-05
21.03.2018;0.000124746283129916
22.03.2018;0.00020095577646671
23.03.2018;0.000199520860281617
26.03.2018;0.00015368465138315
27.03.2018;0.00019289871471605
28.03.2018;0.000405961878084709
29.03.2018;0.000219394030243068
02.04.2018;0.000393948114509926
03.04.2018;0.000376330966378381
04.04.2018;0.000281186777946015
05.04.2018;0.000164069728654301
06.04.2018;0.000232577067430746
09.04.2018;0.000245006302681124
10.04.2018;0.000269523558971026
11.04.2018;0.000124414800724005
12.04.2018;0.000143008982683719
13.04.2018;0.000120908694298749
16.04.2018;0.000130072255226703
17.04.2018;7.93818103142669e-05
18.04.2018;0.000123182446489036
19.04.2018;0.000211170049875106
20.04.2018;8.1112828669584e-05
23.04.2018;0.000114517306140826
24.04.2018;0.000296573750990773
25.04.2018;0.000244058900520471
26.04.2018;0.000134309779640021
27.04.2018;8.03153798018083e-05
30.04.2018;8.15949893416867e-05
01.05.2018;0.000118570512806887
02.05.2018;9.93522351723895e-05
03.05.2018;0.000205036126567295
04.05.2018;0.000119962385561256
07.05.2018;6.13366208200325e-05
08.05.2018;0.000125671976311072
09.05.2018;0.000122044226993752
10.05.2018;7.87558307358378e-05
11.05.2018;0.000109281389044594
14.05.2018;0.000171612062730389
15.05.2018;0.0010153114403695
16.05.2018;0.000181490950266217
17.05.2018;0.000169491107049388
18.05.2018;0.000125134334140119
21.05.2018;0.000108531924557837
22.05.2018;7.19166890792256e-05
23.05.2018;9.4180971187097e-05
24.05.2018;9.08632291785837e-05
25.05.2018;8.64172621524631e-05
29.05.2018;0.000186643159909154
30.05.2018;9.3169284505774e-05
31.05.2018;0.000170324816955075
01.06.2018;0.000109359445410246
04.06.2018;3.99699951802728e-05
05.06.2018;7.82693526156722e-05
06.06.2018;0.000115858492787765
07.06.2018;0.000147354223653559
08.06.2018;0.000132024693110913
11.06.2018;9.18773578054869e-05
12.06.2018;0.000108778692319872
13.06.2018;7.26273444967535e-05
14.06.2018;8.29401189671587e-05
15.06.2018;9.79460349689679e-05
18.06.2018;0.00013821533585759
19.06.2018;0.000112471113143514
20.06.2018;0.000105983830521234
21.06.2018;0.000154921954374022
22.06.2018;9.87022993852398e-05
25.06.2018;0.000210318332011092
26.06.2018;9.38133382578892e-05
27.06.2018;0.000144227293171195
28.06.2018;0.000167945177191956
29.06.2018;9.35996956276974e-05
02.07.2018;7.02649205724168e-05
05.07.2018;9.71409630513649e-05
06.07.2018;8.1943598680656e-05
09.07.2018;9.87709098138497e-05
10.07.2018;4.68071795256505e-05
11.07.2018;4.98833704420896e-05
12.07.2018;6.95237750106509e-05
13.07.2018;5.54134286214602e-05
16.07.2018;3.52732877060445e-05
17.07.2018;3.61012652529647e-05
18.07.2018;7.41723817758141e-05
19.07.2018;0.000192837196470937
20.07.2018;4.21799221330741e-05
23.07.2018;3.51399168071694e-05
24.07.2018;0.000166439849153935
25.07.2018;0.000207743247331615
26.07.2018;6.57710204424587e-05
27.07.2018;8.58615551279603e-05
30.07.2018;0.000124325503468859
31.07.2018;0.000162427760690433
01.08.2018;0.00013889111247212
02.08.2018;7.48693237748788e-05
03.08.2018;4.90570956728563e-05
06.08.2018;0.000121056443767459
07.08.2018;7.64964446989759e-05
08.08.2018;4.64626999658686e-05
09.08.2018;4.32277410908802e-05
10.08.2018;0.000101646808070546
13.08.2018;0.000145176800232706
14.08.2018;0.000176019583392088
15.08.2018;0.000275980712997343
16.08.2018;6.9711376252453e-05
17.08.2018;7.69285549404189e-05
20.08.2018;7.77236531881925e-05
21.08.2018;6.29084899160156e-05
22.08.2018;7.68156789557793e-05
23.08.2018;5.52489546379224e-05
24.08.2018;6.45169778409656e-05
27.08.2018;3.44509746272904e-05
28.08.2018;0.000108246144126674
29.08.2018;5.24865965210532e-05
30.08.2018;8.17810535637385e-05
31.08.2018;2.85068298605674e-05
